image_id,prop_0,prop_1,prop_2,prop_3,prop_4
4179,1,2,2,1,1
6446,3,1,1,2,0
4116,3,5,0,1,0
988,5,1,2,2,1
2896,4,3,1,0,0
3778,2,1,2,0,1
5658,5,3,2,2,1
3093,5,0,1,1,0
3155,5,2,1,1,1
1823,3,4,0,1,0
9622,5,2,2,0,0
1098,3,4,1,0,1
2844,5,1,1,0,1
3342,0,3,2,0,1
38,2,3,0,1,1
6540,2,3,1,1,1
9473,4,5,1,0,1
3356,3,5,1,1,1
7813,5,0,1,0,0
8220,2,3,2,1,0
9227,3,5,2,2,0
2428,5,1,1,2,1
5043,1,3,1,1,1
5346,1,3,1,2,1
4811,3,3,0,1,1
8476,5,5,0,2,1
686,2,4,2,0,1
4799,4,4,1,0,1
7437,2,3,0,0,0
2353,2,2,0,2,1
6353,0,2,0,0,1
4569,2,4,1,2,0
8213,0,0,1,2,1
2752,0,2,1,0,0
8073,2,2,1,1,0
1040,5,0,2,1,1
7491,4,0,1,0,0
1265,0,0,2,0,1
9265,2,2,0,2,1
7059,5,4,0,2,1
277,1,4,1,2,1
5084,5,4,0,1,0
2382,0,4,0,0,0
571,1,3,2,0,0
1435,4,0,1,2,0
5352,5,2,2,2,1
5445,3,2,0,0,0
1007,3,0,2,1,1
4543,0,1,0,0,1
8816,0,2,2,0,1
2064,3,1,2,1,0
1136,0,5,0,1,0
5343,3,3,2,0,1
294,3,5,0,0,0
2403,1,0,2,0,1
3998,0,3,2,0,0
3741,3,0,1,0,1
9222,3,1,0,0,0
2719,1,4,2,0,0
9199,1,3,0,0,0
5150,5,1,0,2,1
2808,5,0,1,1,1
556,1,0,2,2,1
8925,2,5,1,0,1
4795,0,1,2,0,1
2469,4,0,0,2,1
3738,2,4,2,1,0
4286,2,3,2,0,1
2604,3,1,0,2,1
362,4,2,1,1,1
6924,3,0,0,1,1
1704,5,5,1,1,0
2139,0,5,2,1,0
3239,5,4,1,0,1
2383,5,5,2,1,1
7314,1,2,1,2,0
4311,5,5,1,0,0
1312,1,1,2,0,0
3930,1,4,1,2,1
6183,1,4,1,2,0
1591,1,0,2,0,0
9387,1,0,0,1,0
2162,2,3,0,2,0
2396,3,2,1,0,0
317,1,0,0,0,0
5233,0,4,0,0,1
5068,4,0,2,1,1
4036,0,3,2,0,0
3020,1,2,0,2,0
8228,1,3,2,0,1
5295,0,4,1,1,0
3972,4,5,2,1,0
5370,4,3,0,0,1
4133,5,4,2,0,1
974,2,5,1,0,1
7291,4,0,0,0,1
954,2,0,2,2,0
9306,1,5,0,1,0
5016,0,5,1,2,1
9730,3,4,1,1,0
7490,0,3,2,0,1
1640,5,5,2,0,0
1290,0,2,1,1,0
1380,0,0,1,1,0
1933,4,1,1,1,1
4675,5,3,1,2,1
892,0,0,0,1,1
7287,5,5,2,2,1
4876,4,0,2,1,1
7906,2,1,0,1,0
8194,1,0,1,1,0
9379,1,4,2,0,1
2466,1,0,0,0,0
7657,4,0,1,0,1
1913,3,3,0,1,0
2736,0,0,1,2,1
726,5,0,2,2,1
7214,3,2,2,0,1
8245,5,3,1,1,0
1796,2,0,2,1,0
3845,0,3,1,2,0
6402,5,0,1,1,1
936,4,0,1,1,1
2265,5,2,1,1,0
824,2,0,0,2,1
7274,2,3,2,1,0
1389,5,5,1,2,0
3564,0,3,2,2,1
5429,1,0,1,1,0
7827,0,2,1,1,0
5690,3,2,2,1,0
7878,0,2,2,1,0
1868,3,0,1,1,0
8202,3,1,1,0,1
7486,4,4,2,0,0
806,0,0,0,0,0
4805,2,4,2,0,1
9152,1,0,0,0,1
7511,3,2,1,2,0
8056,1,0,0,2,1
4494,2,3,1,2,1
2632,4,5,1,2,1
8900,4,0,1,2,1
8623,5,4,2,1,1
7832,5,0,1,1,0
4388,3,0,2,0,1
145,3,3,2,2,1
6467,2,4,2,2,1
2033,0,5,2,2,1
9127,3,2,2,2,0
1165,0,2,0,2,0
2050,3,0,0,2,0
3760,4,0,1,1,1
4435,4,1,0,2,1
3430,1,4,2,2,0
8190,4,4,2,0,1
8753,5,0,2,1,1
7069,3,3,0,1,0
4361,0,3,2,2,1
1771,3,1,2,1,1
3511,3,2,2,1,0
271,4,3,0,0,0
8436,1,2,1,1,1
2032,2,5,0,2,1
9664,3,1,0,1,1
3810,3,3,2,2,1
4346,3,3,1,0,0
545,5,2,2,0,0
3241,4,3,2,0,0
8502,2,1,0,0,1
9918,4,4,1,2,0
7564,1,3,2,1,1
920,1,5,0,1,1
9118,1,2,2,1,1
6640,1,4,2,0,1
7694,2,1,0,1,1
8230,4,5,1,0,1
7126,2,1,0,1,1
4278,5,2,1,0,1
2983,1,4,0,2,0
130,3,5,2,1,0
7980,1,4,1,1,0
2667,3,4,0,0,0
7138,4,3,1,0,0
3223,2,1,0,2,1
7693,1,4,0,0,1
5392,2,2,1,1,0
614,0,1,0,2,1
9902,2,3,0,1,0
1466,1,0,1,1,1
4497,3,1,2,0,1
3042,1,2,1,0,0
2419,1,4,1,0,1
5085,4,2,0,0,0
3294,2,4,1,1,0
6737,0,4,0,2,0
1500,1,4,0,1,0
1521,0,4,2,2,1
9117,2,0,0,2,0
4232,1,2,0,2,0
7686,0,0,1,2,1
4430,5,4,0,1,0
390,2,3,1,2,0
9858,1,2,0,2,0
7124,0,3,0,0,1
5913,4,1,1,2,0
8592,4,4,0,0,1
4806,3,4,2,2,1
8954,3,2,1,0,1
8238,1,2,1,1,0
8044,3,0,2,1,0
9782,5,3,2,2,0
3993,3,2,1,1,1
9551,4,5,2,0,0
6609,4,0,2,0,1
5319,2,4,0,2,0
7119,0,3,2,1,0
2421,4,4,2,0,0
5604,2,3,1,0,1
1750,3,0,2,0,0
9015,5,0,1,0,1
9718,2,4,2,2,1
338,4,0,1,2,0
8407,0,0,0,0,1
1341,0,2,0,0,1
9544,2,1,2,2,1
7982,4,4,0,0,0
3640,1,5,0,1,1
329,2,0,1,0,1
8828,4,4,1,2,1
3004,3,5,1,0,0
6960,3,3,2,1,1
4090,3,1,0,0,0
2322,0,2,1,0,1
6667,1,3,1,2,1
7009,3,1,0,2,1
4197,4,4,1,1,1
3549,1,5,1,2,0
8363,0,4,2,0,0
4203,2,3,2,2,0
9310,1,4,1,0,1
8936,4,5,0,0,0
6185,3,1,0,0,1
1639,5,5,1,0,0
60,5,0,1,0,0
1240,5,2,1,1,1
5760,3,5,2,0,0
5136,4,0,2,2,1
2343,1,1,1,2,1
2120,0,2,2,1,1
1524,2,1,2,2,1
7617,0,2,0,1,0
153,3,3,1,2,0
481,2,2,1,0,1
6122,0,0,2,1,0
7674,5,3,0,0,1
7101,4,1,1,1,1
1762,3,2,1,0,0
7715,0,4,1,2,1
9081,4,2,0,2,0
7479,1,5,2,0,1
6212,4,3,0,2,1
4853,0,2,2,0,1
2711,1,5,2,2,1
6766,2,4,0,2,1
4150,0,5,2,2,1
1333,5,4,1,1,0
8378,2,3,2,1,1
9389,1,0,2,2,0
9707,5,1,2,0,1
9121,5,2,2,2,1
3850,3,2,1,2,0
8340,3,0,1,1,1
4124,4,1,0,1,1
8963,5,2,2,2,0
4788,1,4,2,1,1
2866,1,2,1,2,0
1386,1,4,0,2,1
5941,2,1,1,2,0
3067,2,4,1,1,1
9058,5,4,2,1,1
3629,5,2,0,2,0
9455,4,5,2,0,1
8949,2,2,2,0,0
3028,1,4,0,0,0
2969,4,2,2,1,0
8646,4,1,1,0,1
6136,3,4,2,1,0
8801,5,2,0,0,1
4263,2,1,1,2,1
645,0,3,2,1,1
9653,2,5,2,1,0
2074,2,0,0,1,1
341,5,5,1,2,1
8041,5,2,2,1,0
1622,5,4,2,0,0
7141,4,2,2,1,1
5796,1,5,2,1,1
7184,4,4,0,1,1
8232,1,4,0,2,0
5475,0,3,0,2,0
9252,2,1,0,2,1
74,4,5,0,1,1
8633,3,0,2,1,0
9229,4,5,0,2,0
2051,3,1,1,0,1
2541,4,3,2,0,0
1301,5,1,0,1,0
5877,4,3,0,2,1
7368,2,1,0,1,1
1304,3,4,0,0,1
8428,0,5,0,0,0
9094,0,4,1,0,1
2599,5,4,2,1,0
2573,2,0,0,0,1
3186,3,2,1,2,0
2768,5,5,2,0,0
4831,1,5,1,1,1
4223,2,3,1,0,1
9649,4,0,1,1,1
2106,2,2,1,2,1
2679,1,5,1,2,0
1387,3,0,0,0,0
8931,0,2,1,2,1
9659,4,5,0,2,1
7083,5,5,1,2,0
1279,0,0,0,1,1
804,1,5,2,1,0
1555,3,4,0,1,1
9486,0,1,0,0,0
4566,1,5,2,2,1
9669,0,4,0,0,0
4841,0,5,1,2,0
3594,1,3,0,0,0
6035,5,3,1,1,0
6852,3,4,2,1,0
8705,2,0,2,1,0
4177,1,1,2,2,1
1308,1,3,1,1,0
3452,3,1,2,0,0
3695,0,3,1,0,0
4242,0,4,0,1,0
2198,4,3,2,0,1
4425,5,5,0,2,0
6150,0,1,2,0,0
943,1,1,2,0,1
822,3,4,1,0,0
5005,0,3,1,0,1
6612,3,5,1,2,0
8356,5,2,2,1,1
5619,0,1,1,2,0
4547,1,3,0,0,1
2538,1,3,1,0,1
5207,3,4,2,1,0
9514,4,3,0,2,0
9009,2,3,1,2,0
3054,4,4,0,1,0
3675,2,0,1,0,1
7776,5,1,0,2,1
7218,2,3,0,2,0
6722,5,3,1,1,0
3300,2,1,0,2,0
3310,4,4,2,0,1
7221,4,4,0,0,1
8519,2,5,1,1,0
5954,3,4,0,1,0
832,0,1,0,1,1
3462,1,5,1,2,0
7643,1,1,2,0,1
54,2,5,1,1,0
3451,2,1,1,2,0
6305,3,0,1,2,0
1481,4,2,1,0,0
4873,0,0,1,0,0
8038,0,0,2,0,0
3335,1,2,2,0,0
6016,0,5,1,1,1
4926,5,3,0,2,0
5797,1,4,2,0,0
9831,3,0,0,0,1
5083,3,4,0,2,1
6645,2,3,1,0,1
5490,5,5,1,0,0
768,2,5,2,0,0
2065,5,4,0,2,1
9500,5,3,2,1,1
7311,2,4,1,1,1
8477,3,4,2,2,1
4524,3,1,2,1,1
2717,4,4,2,2,0
2079,2,5,2,2,1
8914,1,2,0,0,0
951,4,5,1,0,0
8058,2,2,1,1,0
2482,4,1,1,1,1
1759,1,1,1,2,1
4422,4,4,2,2,0
6704,4,0,2,0,0
5182,1,5,0,2,0
8533,1,0,1,2,1
3701,2,0,2,1,0
4243,5,0,2,2,0
688,2,3,1,2,0
3432,1,3,2,2,0
4944,2,3,2,1,1
966,3,0,0,0,1
9484,4,1,2,2,1
2713,0,5,2,1,0
4757,5,2,1,0,0
9545,4,2,0,2,1
6320,2,1,2,0,1
5975,3,4,1,0,0
3572,1,5,1,2,1
5299,1,1,2,1,0
1990,5,4,1,2,0
1205,2,0,1,2,1
4971,2,4,0,1,1
6783,0,3,2,2,0
3600,5,2,1,0,0
6490,4,5,1,2,0
8609,3,3,2,0,0
9978,3,0,1,2,0
8070,1,5,0,1,0
8577,0,1,1,0,1
7973,3,5,0,2,0
1625,0,4,2,1,1
536,4,5,2,0,0
8766,4,2,2,1,0
7970,3,3,2,1,0
4212,0,4,1,1,1
6456,3,5,1,1,0
3507,4,4,0,1,0
8393,3,1,2,0,0
7112,0,5,2,0,0
2708,1,2,1,1,1
5031,3,2,1,1,1
6514,2,1,2,2,0
4662,2,2,1,2,1
4021,3,2,1,1,1
1854,2,5,0,1,1
9425,1,4,2,1,0
2872,5,4,1,2,1
3030,1,3,1,2,0
1645,3,0,1,0,1
3417,5,3,0,1,0
3476,4,4,1,1,1
9552,3,3,1,1,1
1792,5,5,0,2,1
3797,5,5,0,1,0
3368,3,1,0,0,1
7196,4,3,1,2,1
9641,1,1,0,0,1
5109,4,2,0,1,1
6024,3,1,1,2,0
8795,3,5,1,1,0
9294,3,4,1,1,1
126,5,1,2,0,1
5959,3,1,1,0,0
3876,0,0,1,1,0
4451,3,1,1,2,1
7147,2,5,0,0,0
3531,2,5,1,0,1
827,1,5,0,1,1
7790,1,0,2,1,0
984,1,0,1,2,1
7783,5,3,1,1,0
2443,5,2,2,1,0
8554,0,2,1,0,0
345,1,3,1,0,0
814,4,4,0,2,1
6166,5,0,2,2,1
5779,1,0,2,2,1
2116,0,3,1,0,1
793,1,3,1,0,0
6898,0,3,1,0,0
2674,4,4,2,2,1
94,0,5,2,0,0
4225,3,2,1,1,1
3756,1,4,0,2,0
2891,1,0,0,0,1
2371,5,1,0,2,0
9388,0,3,2,0,1
3228,1,2,1,2,0
7863,1,2,2,1,0
6359,5,3,2,2,1
9196,3,4,1,0,1
7326,4,5,2,1,0
6028,5,4,2,2,1
1865,3,3,0,0,1
4612,2,1,0,0,0
2645,1,5,1,1,0
2243,5,4,1,1,0
5373,4,1,0,2,0
2336,1,1,1,1,1
950,2,2,0,1,1
1120,3,5,1,1,1
2204,0,1,0,1,0
419,3,2,2,2,0
922,3,0,2,1,0
8669,2,3,1,0,1
5408,3,1,1,1,1
5788,5,4,1,0,1
5742,0,5,1,2,0
7667,5,5,0,0,1
5567,3,2,1,1,0
8135,4,0,1,0,0
1202,2,5,2,2,1
5765,5,0,1,1,0
8389,0,3,0,1,0
1970,0,3,0,1,0
4018,2,1,0,2,1
3687,5,2,2,0,1
1997,0,0,0,0,0
4033,1,5,1,2,1
1248,0,1,0,2,0
2192,4,4,0,0,1
2712,0,2,1,2,1
2190,2,5,1,1,0
4670,4,1,1,1,1
5142,4,4,0,1,0
5984,3,4,0,0,0
6565,5,1,1,0,0
7804,0,3,2,2,0
6943,0,5,1,2,1
2136,1,4,2,0,1
1065,5,3,1,0,0
600,2,0,1,2,0
4227,1,3,2,1,1
7577,5,2,0,0,0
77,5,2,0,1,1
7546,2,4,2,0,0
2898,3,4,2,0,1
4820,5,1,1,2,1
9302,1,4,2,2,1
6413,3,1,2,2,1
9064,4,2,0,2,1
8007,3,2,0,2,0
5468,4,0,0,0,0
5951,0,3,2,2,1
3391,2,1,2,1,1
5415,2,5,1,2,1
2560,4,5,1,1,0
8162,2,0,2,1,0
2635,3,5,2,2,1
5256,5,3,2,1,1
3530,3,3,1,1,0
8567,3,4,1,2,1
1908,2,0,0,0,0
235,1,0,1,0,0
1604,1,0,1,2,1
7984,5,5,1,2,1
3490,0,0,2,2,1
1994,4,0,2,2,1
2824,4,4,1,1,0
9285,3,4,0,2,0
1342,4,4,2,0,0
8512,4,5,1,0,0
1619,0,0,2,2,0
5287,3,4,0,2,0
2060,4,1,0,1,1
9955,0,2,2,1,0
2219,0,0,0,2,0
6038,1,1,0,1,1
260,0,5,1,0,1
9365,1,5,0,0,0
9093,3,0,1,0,0
3744,1,2,2,0,0
2026,4,4,2,1,1
6988,3,4,1,1,1
4234,5,0,2,0,1
1917,3,3,1,2,1
1828,0,2,1,1,1
6233,3,1,0,2,1
9332,4,1,2,2,0
6283,5,0,0,0,0
4208,2,4,0,0,0
224,1,3,0,0,0
8915,0,2,0,2,1
6469,5,0,2,2,1
9413,0,3,1,0,1
846,5,3,0,2,0
4289,1,2,1,0,1
5560,0,5,0,2,0
2551,4,3,2,2,0
117,4,3,0,2,1
8837,3,0,2,2,0
5966,2,4,0,1,1
8195,1,4,1,0,0
8659,5,5,0,2,1
7489,4,4,0,1,0
5,3,3,0,1,0
5342,2,5,2,1,1
9111,1,5,1,1,0
4324,5,3,2,1,0
1063,0,3,0,2,0
2590,3,1,0,0,0
8434,1,5,1,2,0
3735,2,4,1,0,1
3517,3,1,2,1,1
6986,0,0,2,1,1
6767,2,1,2,2,1
5622,5,5,2,0,0
1605,0,0,0,1,1
1733,5,0,2,2,1
9341,2,5,2,1,1
3812,3,0,0,1,1
9624,0,5,1,1,0
1761,5,4,0,0,1
5401,4,4,2,2,1
2739,4,2,2,0,1
2472,3,2,0,0,0
6738,2,3,2,2,1
6891,5,1,0,0,0
7943,2,5,0,1,0
4206,5,0,1,1,0
6371,2,2,0,1,1
232,3,5,1,1,1
8258,4,3,0,2,0
7561,2,3,1,1,1
6168,4,5,1,2,0
3596,3,4,0,2,1
6288,0,2,0,0,1
4632,2,2,0,2,1
125,1,1,1,1,1
7641,1,4,2,1,0
6229,3,2,1,1,0
1296,4,4,0,1,0
1976,3,4,0,0,0
9480,4,4,0,0,0
9581,0,4,0,2,0
5750,5,2,2,2,1
8152,3,1,1,1,0
3086,3,1,1,2,1
9276,2,1,0,1,1
6882,5,4,1,2,1
9305,1,1,0,0,1
7673,0,3,2,1,1
3345,0,5,0,1,1
8172,2,2,0,1,0
9421,3,0,2,0,0
5870,0,4,2,2,0
6506,4,0,1,2,1
2797,0,0,1,1,0
918,4,3,1,2,0
1646,5,0,2,1,0
5122,4,4,1,2,0
5126,0,1,0,1,1
4621,3,0,0,2,0
6809,3,3,2,1,0
364,3,3,2,0,0
2125,1,2,1,2,1
8150,2,1,1,1,1
8717,3,3,0,2,1
55,1,3,1,0,0
638,4,2,2,2,1
302,0,4,0,0,0
5811,0,0,1,0,0
1276,5,4,0,0,1
4432,2,1,0,1,1
3644,1,4,1,2,1
4143,1,1,2,1,1
2878,1,1,0,0,0
6493,0,5,0,0,0
5240,5,1,0,0,0
9408,0,5,0,0,0
6937,3,5,1,2,0
7240,1,0,0,0,1
2593,5,1,2,2,0
2393,0,0,0,2,1
523,3,0,2,2,0
6376,3,0,2,1,0
6981,1,5,2,0,0
6677,1,2,2,1,0
3900,3,5,0,1,1
9634,1,0,1,2,1
5585,4,1,0,2,0
9360,1,0,0,1,1
7956,5,3,1,0,0
7570,3,4,0,1,1
6777,1,4,0,2,0
671,0,2,0,1,0
4188,4,4,1,0,1
666,1,1,2,1,0
3266,3,1,1,1,0
1887,3,0,1,1,1
8472,5,1,0,0,1
9091,3,5,1,2,0
7687,3,0,2,1,0
6031,3,4,0,2,1
6090,5,1,2,1,0
6238,5,0,2,1,1
7350,5,3,2,2,0
7830,0,0,0,0,0
760,3,2,0,2,0
6254,3,4,2,2,0
1906,3,4,1,0,1
3818,2,3,0,0,0
6269,4,5,2,1,1
4300,1,4,0,2,0
5569,5,2,0,1,0
7941,2,1,0,0,1
4164,0,4,0,1,1
5971,2,1,1,0,0
3579,4,4,1,0,0
2832,0,5,1,1,0
5449,2,2,1,2,1
3472,0,2,1,1,0
6327,5,0,0,2,0
137,2,5,0,0,1
7043,5,2,1,1,1
4892,5,0,0,1,0
2180,0,0,1,1,1
7730,5,3,1,1,0
3177,4,0,1,0,1
4854,1,3,0,2,0
4637,2,4,2,2,1
5115,2,0,1,2,0
7648,3,1,0,1,1
4261,2,2,1,1,0
1331,1,0,2,0,1
7002,5,4,0,1,1
6941,2,2,0,1,0
8017,1,2,1,0,1
6241,1,3,0,1,1
9987,2,5,1,1,1
6881,4,4,0,1,0
4530,2,1,1,0,0
4673,4,3,1,0,1
6996,1,3,2,0,0
1252,0,5,0,0,0
3374,1,3,0,0,1
2814,1,3,0,1,0
4719,4,0,1,1,0
6544,4,5,0,0,1
4858,2,5,1,2,1
7901,2,3,0,0,0
8580,4,0,2,0,0
8427,5,5,0,0,0
1077,3,5,0,1,1
4363,2,5,1,0,1
770,1,1,1,2,0
8865,4,3,2,0,1
249,1,3,1,2,0
7239,5,4,0,2,1
3419,4,0,1,2,0
4976,0,3,0,0,0
4544,2,5,2,0,1
5565,4,5,0,2,1
7939,3,3,2,2,0
716,2,3,1,0,1
9652,1,5,2,2,1
2048,3,5,0,0,1
5997,1,1,0,2,0
6600,1,4,2,0,1
7245,3,2,0,2,1
4178,3,3,2,1,1
4809,1,0,1,2,0
9482,2,2,0,0,0
7140,5,2,2,0,1
7190,1,1,0,2,0
1460,4,4,2,1,0
5989,4,5,0,2,0
2000,0,0,1,1,1
8175,2,0,1,0,0
404,1,5,0,1,1
384,5,2,0,2,1
9448,4,5,1,0,0
9487,0,1,0,2,1
1633,3,0,0,0,0
9853,1,2,1,2,1
4784,4,4,1,1,0
9456,5,3,1,2,0
6970,2,3,1,2,1
3925,1,0,0,2,0
4158,4,0,0,2,0
7449,3,5,2,1,0
8415,3,1,2,0,0
2193,0,0,1,0,1
1015,0,3,1,2,1
5124,2,3,2,0,1
7418,5,3,0,1,1
7409,5,1,1,2,1
8989,0,1,1,1,0
2871,4,3,0,1,0
9,1,0,0,1,0
1838,5,3,1,1,1
4804,0,5,0,1,0
255,1,1,2,1,0
7026,1,0,1,2,1
5713,2,1,0,2,0
3324,2,5,2,2,1
7714,4,5,0,1,1
1581,1,1,0,0,1
924,1,0,2,2,0
2779,1,1,0,1,0
7891,4,0,1,0,1
6132,2,3,1,0,1
5320,3,1,2,2,1
7312,2,2,2,2,1
7102,5,0,2,0,1
6042,0,3,0,2,0
3775,2,5,0,2,0
4835,4,4,2,2,1
4964,3,5,0,2,1
539,4,4,0,0,1
7483,5,5,2,2,0
2745,3,2,1,1,0
3719,5,2,2,1,1
6819,4,1,0,1,0
9337,1,5,1,1,1
4468,3,1,0,0,1
667,5,3,0,1,1
7575,1,4,2,1,0
8549,4,3,2,2,0
5063,1,4,2,2,1
1353,3,0,0,0,0
7114,0,0,0,0,1
9773,2,3,0,2,1
8662,3,4,1,0,1
2703,2,0,2,1,0
3330,4,2,1,1,0
8053,2,0,1,1,0
3584,3,0,2,1,1
9441,5,4,1,2,0
5645,5,3,2,2,1
3376,5,0,1,2,1
1256,0,0,2,0,0
6190,2,1,1,0,0
5348,1,0,0,2,0
4175,4,3,0,1,0
4910,5,5,0,2,0
1852,4,1,0,1,1
6316,3,1,2,2,0
9854,0,3,0,0,0
2105,2,3,2,2,0
133,4,3,0,0,1
5029,1,5,1,0,0
928,3,0,1,1,0
823,5,2,2,1,1
7576,4,2,0,0,1
1531,3,3,2,2,1
1214,5,2,1,0,0
504,0,2,2,1,1
6530,0,2,1,2,1
3072,2,4,0,2,0
9086,3,0,2,1,1
8647,0,0,2,1,0
6619,0,1,1,2,1
9273,4,1,1,1,1
3709,3,1,1,1,0
4849,0,1,2,0,1
4748,5,5,0,0,0
4268,5,2,0,2,0
9878,2,0,1,2,1
8905,0,1,2,1,0
4186,1,1,0,1,1
5301,4,1,2,0,0
2923,1,2,0,2,0
6588,0,1,0,1,1
1810,2,3,2,1,1
3486,3,0,2,0,0
7419,5,0,2,1,1
3141,5,3,1,2,0
9347,2,3,1,1,1
1324,2,0,2,2,1
4312,2,1,2,1,1
7494,1,2,1,0,1
8702,4,0,1,0,1
8691,2,5,1,1,1
9503,3,5,2,0,1
5541,4,3,2,1,0
6172,2,2,1,1,0
1540,4,5,2,0,0
9409,4,4,0,1,0
2681,3,2,2,2,1
9882,1,0,1,0,0
6313,2,1,0,1,1
1191,5,2,1,1,0
5293,3,0,1,1,1
1542,0,0,2,2,1
7056,3,1,0,2,1
2539,0,4,1,2,1
953,0,4,2,2,1
7241,4,5,1,2,1
6731,5,4,0,2,0
4846,1,4,1,2,0
6801,3,4,0,1,0
8010,0,0,0,1,0
4330,5,3,1,0,0
8924,0,4,2,2,0
5334,5,0,2,2,1
7330,5,5,0,0,1
9348,0,3,1,2,1
4729,5,0,0,0,1
6541,1,2,2,0,0
5305,4,4,1,1,1
5161,1,2,2,2,1
7860,4,5,1,2,1
2156,3,4,0,0,0
1062,5,3,2,1,0
1167,3,3,1,2,1
3636,5,5,0,1,1
7651,5,2,0,2,0
5588,3,1,2,1,0
7192,1,2,2,0,1
4491,2,4,2,0,1
7266,0,0,1,0,1
4980,1,4,0,1,0
8335,1,0,0,0,0
9952,3,1,0,1,0
4946,4,4,1,2,1
2782,1,3,0,0,1
717,3,4,1,0,1
2502,2,4,0,1,0
4360,2,2,0,1,1
4171,0,0,0,1,1
8082,4,4,2,2,0
9760,2,0,0,0,1
395,0,1,2,2,0
7186,1,3,1,1,0
9822,0,4,1,0,0
4492,2,1,2,2,0
1365,4,2,0,2,1
9526,5,0,1,0,0
8787,4,4,1,1,0
5917,5,1,0,1,0
4968,5,0,0,2,1
2914,5,3,2,0,1
5644,2,2,2,0,1
3766,0,5,1,2,0
3440,0,1,0,1,0
7357,2,4,0,1,0
6806,0,1,2,1,0
2143,4,5,1,1,1
5104,5,1,0,1,1
5073,4,5,0,0,1
1571,4,0,2,2,0
4079,1,3,2,0,0
1122,1,5,2,0,1
2786,5,2,2,2,1
2967,2,0,0,1,0
2504,2,3,0,0,1
5988,2,2,1,0,1
8867,2,2,1,1,0
7164,1,5,0,2,0
728,5,2,1,0,0
7587,0,2,2,0,0
7543,2,3,0,1,1
412,1,4,0,0,0
5745,3,2,2,1,0
7668,4,3,0,0,1
825,3,4,1,2,1
3267,5,0,2,2,0
3974,3,1,1,0,0
8808,1,4,2,0,1
8306,2,2,1,1,1
417,3,5,2,1,0
6748,1,4,0,2,0
8967,2,4,2,1,1
2082,4,1,1,1,1
8945,4,4,1,1,0
3373,1,1,0,1,0
5726,5,5,0,0,0
4107,2,1,1,0,0
4380,5,2,0,1,0
7723,4,3,1,2,1
1066,1,5,1,0,0
3913,0,5,0,2,0
5536,4,5,0,0,1
8002,4,5,2,1,0
5387,5,1,0,1,1
5732,5,5,2,2,1
2738,3,4,0,1,0
5052,0,4,2,2,0
4000,5,5,2,1,1
2427,5,4,1,2,0
6833,3,3,1,0,1
1687,1,1,1,1,1
851,2,1,0,0,0
6303,0,4,0,2,0
9087,4,5,1,0,0
5878,5,5,2,0,0
8527,5,1,1,1,1
2839,3,3,0,2,1
4611,4,5,1,2,0
9540,5,2,1,2,0
9207,2,3,1,1,0
2489,5,4,0,1,0
6905,0,4,0,2,1
7390,4,4,0,1,0
2849,2,2,2,2,0
6665,5,0,2,0,1
5881,5,2,2,0,0
4452,4,0,0,2,1
7421,2,4,0,2,0
6484,0,2,2,0,0
2479,0,3,2,2,1
6617,3,1,0,2,1
2141,1,1,0,1,1
5188,2,0,1,1,1
9704,1,1,2,1,1
2744,3,0,0,0,1
7253,1,1,0,2,1
3506,1,1,1,0,1
1679,3,2,2,2,0
4249,3,0,1,0,1
3147,4,2,2,1,1
8130,2,1,2,2,1
7004,5,0,1,2,0
580,2,2,0,0,1
4070,5,2,2,1,0
3343,5,5,0,0,1
7404,0,2,0,1,1
3672,0,1,1,1,0
559,2,0,2,0,1
5237,4,5,2,0,0
7805,4,0,0,2,0
512,3,3,0,0,1
1081,1,4,0,2,0
1664,2,2,1,2,1
9204,3,2,0,1,1
1931,1,4,0,0,0
9666,3,0,0,0,0
1150,2,2,1,0,1
2838,1,4,0,2,1
5949,5,3,2,1,1
8308,1,2,0,2,0
8932,0,0,0,1,0
9788,1,3,2,2,0
5177,1,2,1,0,0
830,1,3,0,1,0
8311,4,4,2,2,0
4752,5,3,0,1,1
9850,1,0,1,1,0
635,5,2,2,1,0
4465,2,4,2,0,0
6799,3,1,1,0,0
7987,1,0,1,0,1
7079,5,3,0,1,1
6966,5,0,1,1,0
4142,3,5,0,1,1
7027,3,0,2,2,0
9183,1,4,0,0,1
876,0,2,1,2,1
4869,0,0,0,2,0
5315,4,0,1,2,0
5222,0,1,2,0,0
4,0,0,1,2,1
3051,2,4,1,1,0
5691,4,4,1,1,0
3124,3,1,1,0,0
2491,0,0,0,1,1
3854,4,0,1,2,0
4777,4,5,1,0,1
7509,1,3,2,0,0
6457,0,0,0,0,0
6293,3,2,1,2,0
1148,3,0,1,1,0
574,5,0,2,1,1
3769,2,3,0,0,1
4146,5,0,1,1,1
853,4,4,0,1,1
5919,5,2,0,2,0
9358,1,3,0,1,0
6614,0,2,1,0,0
6002,0,2,0,1,1
9163,5,5,1,2,0
4495,4,4,0,2,0
8173,5,5,1,0,1
6655,2,2,2,0,1
2368,0,1,0,1,0
4780,2,0,1,0,0
7992,0,2,0,2,1
2950,4,1,0,2,1
5625,5,0,1,1,1
6971,4,4,1,2,1
8716,1,3,2,0,0
1841,0,0,0,1,1
5986,3,3,1,2,1
537,3,5,1,0,1
2806,5,0,2,2,1
5801,4,3,2,0,1
