incident_id,actor,action,location,time_period,severity,contributing_factor
2605,VA016,VA019,VL014,VT001,VS000,VC006
2608,VA005,VA008,VL009,VT003,VS003,VC011
2620,VA005,VA010,VL011,VT001,VS003,VC001
2625,VA028,VA019,VL009,VT004,VS002,VC008
2626,VA025,VA011,VL008,VT006,VS001,VC007
2634,VA002,VA007,VL003,VT001,VS001,VC001
2641,VA019,VA014,VL007,VT007,VS002,VC001
2668,VA017,VA008,VL003,VT006,VS003,VC001
2678,VA004,VA009,VL010,VT007,VS001,VC009
2681,VA019,VA012,VL000,VT006,VS003,VC001
2685,VA004,VA010,VL001,VT005,VS000,VC009
2697,VA014,VA018,VL006,VT005,VS001,VC007
2698,VA005,VA009,VL009,VT001,VS004,VC010
2700,VA023,VA019,VL010,VT000,VS001,VC005
2705,VA007,VA006,VL007,VT004,VS001,VC001
2707,VA004,VA015,VL013,VT001,VS002,VC006
2719,VA007,VA001,VL010,VT006,VS003,VC010
2724,VA001,VA017,VL010,VT003,VS003,VC004
2735,VA027,VA013,VL013,VT003,VS003,VC007
2738,VA014,VA002,VL013,VT005,VS004,VC009
2741,VA028,VA003,VL006,VT000,VS004,VC007
2746,VA018,VA014,VL001,VT001,VS000,VC011
2748,VA016,VA008,VL003,VT004,VS003,VC011
2750,VA012,VA006,VL006,VT005,VS003,VC001
2776,VA021,VA012,VL007,VT000,VS004,VC011
2777,VA019,VA007,VL010,VT003,VS000,VC001
2780,VA022,VA004,VL003,VT004,VS000,VC002
2784,VA003,VA018,VL012,VT002,VS003,VC005
2785,VA017,VA016,VL009,VT002,VS004,VC011
2788,VA024,VA005,VL004,VT002,VS004,VC010
2791,VA010,VA002,VL012,VT006,VS000,VC007
2797,VA001,VA018,VL002,VT001,VS004,VC006
2804,VA020,VA012,VL000,VT006,VS003,VC000
2807,VA025,VA018,VL013,VT004,VS003,VC001
2811,VA008,VA011,VL014,VT003,VS001,VC008
2813,VA020,VA005,VL009,VT001,VS002,VC008
2820,VA027,VA005,VL006,VT007,VS002,VC006
2826,VA020,VA007,VL006,VT004,VS000,VC009
2834,VA000,VA019,VL011,VT000,VS001,VC010
2837,VA014,VA006,VL001,VT000,VS001,VC002
2841,VA016,VA005,VL013,VT007,VS001,VC001
2845,VA029,VA003,VL011,VT003,VS004,VC004
2846,VA026,VA012,VL010,VT005,VS001,VC009
2848,VA012,VA017,VL004,VT007,VS003,VC003
2852,VA025,VA004,VL013,VT003,VS002,VC001
2857,VA026,VA004,VL003,VT000,VS002,VC008
2863,VA014,VA009,VL004,VT005,VS002,VC011
2866,VA024,VA000,VL007,VT001,VS002,VC006
2882,VA002,VA009,VL003,VT006,VS001,VC000
2887,VA010,VA008,VL001,VT003,VS004,VC003
2897,VA010,VA012,VL002,VT002,VS003,VC008
2910,VA008,VA012,VL003,VT005,VS002,VC008
2912,VA020,VA000,VL000,VT005,VS001,VC008
2914,VA027,VA006,VL001,VT002,VS002,VC001
2920,VA015,VA014,VL000,VT005,VS001,VC009
2924,VA022,VA006,VL006,VT004,VS001,VC006
2929,VA009,VA002,VL003,VT000,VS004,VC007
2943,VA013,VA017,VL012,VT003,VS003,VC010
2944,VA017,VA008,VL004,VT000,VS004,VC001
2949,VA024,VA015,VL001,VT004,VS000,VC001
2956,VA008,VA005,VL003,VT005,VS000,VC001
2959,VA009,VA003,VL003,VT002,VS001,VC003
2960,VA026,VA015,VL003,VT003,VS002,VC007
2965,VA024,VA008,VL002,VT001,VS000,VC003
2982,VA000,VA015,VL001,VT006,VS001,VC011
2990,VA006,VA006,VL006,VT002,VS000,VC004
2999,VA014,VA018,VL006,VT002,VS003,VC001
3001,VA000,VA018,VL006,VT000,VS002,VC010
3006,VA011,VA004,VL009,VT001,VS000,VC000
3010,VA024,VA000,VL004,VT006,VS002,VC003
3011,VA011,VA012,VL012,VT000,VS003,VC008
3016,VA012,VA002,VL013,VT000,VS001,VC007
3020,VA001,VA016,VL004,VT003,VS003,VC008
3031,VA014,VA013,VL010,VT005,VS002,VC000
3032,VA006,VA006,VL004,VT002,VS000,VC011
3043,VA011,VA008,VL012,VT006,VS000,VC001
3044,VA016,VA019,VL011,VT000,VS003,VC002
3048,VA002,VA012,VL008,VT003,VS003,VC008
3054,VA020,VA013,VL008,VT003,VS002,VC002
3056,VA012,VA001,VL010,VT006,VS001,VC002
3066,VA028,VA010,VL004,VT001,VS000,VC005
3067,VA027,VA014,VL004,VT000,VS000,VC001
3068,VA014,VA015,VL007,VT000,VS000,VC009
3070,VA013,VA015,VL009,VT001,VS003,VC006
3077,VA026,VA018,VL011,VT004,VS001,VC011
3078,VA012,VA003,VL003,VT004,VS001,VC008
3081,VA018,VA006,VL010,VT004,VS001,VC011
3089,VA008,VA015,VL005,VT006,VS001,VC002
3092,VA010,VA000,VL011,VT003,VS003,VC002
3093,VA003,VA012,VL013,VT000,VS003,VC004
3095,VA011,VA013,VL001,VT002,VS004,VC002
3096,VA025,VA012,VL009,VT000,VS001,VC006
3097,VA020,VA000,VL004,VT001,VS000,VC010
3098,VA026,VA013,VL000,VT005,VS001,VC001
3104,VA027,VA003,VL013,VT005,VS001,VC011
3105,VA009,VA011,VL011,VT001,VS001,VC009
3107,VA019,VA011,VL001,VT005,VS002,VC011
3110,VA022,VA008,VL011,VT002,VS003,VC005
3116,VA021,VA001,VL010,VT001,VS003,VC004
3121,VA027,VA017,VL000,VT005,VS002,VC011
3125,VA018,VA007,VL004,VT004,VS000,VC002
3126,VA020,VA006,VL004,VT002,VS002,VC011
3129,VA021,VA012,VL014,VT003,VS000,VC005
3133,VA012,VA005,VL003,VT001,VS000,VC003
3145,VA014,VA009,VL004,VT000,VS002,VC011
3153,VA016,VA004,VL014,VT007,VS003,VC010
3155,VA014,VA004,VL000,VT001,VS002,VC008
3159,VA020,VA002,VL011,VT002,VS000,VC004
3164,VA021,VA014,VL000,VT007,VS000,VC005
3184,VA021,VA003,VL010,VT000,VS002,VC008
3187,VA026,VA015,VL008,VT001,VS002,VC001
3190,VA012,VA003,VL010,VT004,VS004,VC005
3193,VA017,VA000,VL005,VT003,VS004,VC007
3214,VA029,VA003,VL007,VT000,VS002,VC007
3217,VA010,VA013,VL003,VT005,VS003,VC010
3219,VA027,VA002,VL012,VT003,VS001,VC002
3236,VA025,VA003,VL003,VT006,VS004,VC001
3237,VA014,VA010,VL014,VT000,VS003,VC005
3241,VA013,VA014,VL012,VT001,VS003,VC002
3248,VA000,VA001,VL006,VT003,VS002,VC011
3258,VA000,VA006,VL004,VT001,VS000,VC011
3263,VA002,VA015,VL002,VT003,VS004,VC006
3270,VA009,VA002,VL003,VT004,VS004,VC005
3271,VA019,VA013,VL012,VT001,VS003,VC007
3273,VA005,VA011,VL000,VT003,VS004,VC005
3274,VA025,VA014,VL011,VT007,VS003,VC010
3276,VA003,VA003,VL014,VT002,VS004,VC003
3280,VA001,VA004,VL008,VT003,VS001,VC001
3282,VA028,VA002,VL008,VT002,VS000,VC001
3289,VA011,VA011,VL008,VT004,VS000,VC000
3296,VA002,VA003,VL008,VT004,VS002,VC006
3298,VA012,VA012,VL006,VT004,VS000,VC001
3299,VA012,VA002,VL011,VT000,VS003,VC002
3304,VA019,VA018,VL001,VT005,VS001,VC008
3307,VA013,VA003,VL013,VT000,VS000,VC004
3317,VA027,VA010,VL013,VT002,VS003,VC008
3321,VA009,VA015,VL000,VT005,VS000,VC007
3323,VA020,VA014,VL012,VT002,VS004,VC006
3343,VA024,VA001,VL007,VT007,VS002,VC005
3348,VA016,VA017,VL001,VT001,VS000,VC005
3349,VA025,VA004,VL006,VT004,VS003,VC009
3359,VA016,VA015,VL010,VT006,VS003,VC009
3361,VA029,VA011,VL008,VT002,VS002,VC010
3365,VA015,VA018,VL014,VT006,VS001,VC006
3368,VA019,VA011,VL006,VT005,VS002,VC000
3370,VA022,VA009,VL007,VT003,VS001,VC010
3373,VA002,VA008,VL003,VT003,VS002,VC000
3379,VA025,VA019,VL013,VT005,VS000,VC000
3381,VA022,VA015,VL010,VT005,VS000,VC004
3407,VA007,VA008,VL004,VT005,VS001,VC005
3408,VA018,VA001,VL005,VT004,VS002,VC010
3409,VA020,VA014,VL011,VT004,VS000,VC006
3422,VA001,VA006,VL000,VT002,VS000,VC006
3432,VA017,VA009,VL001,VT005,VS003,VC011
3437,VA023,VA010,VL010,VT006,VS000,VC010
3440,VA008,VA014,VL009,VT006,VS002,VC004
3443,VA006,VA019,VL002,VT000,VS000,VC004
3448,VA019,VA016,VL010,VT002,VS000,VC002
3460,VA025,VA006,VL009,VT004,VS002,VC010
3462,VA023,VA000,VL010,VT001,VS002,VC005
3464,VA008,VA000,VL000,VT001,VS002,VC000
3465,VA027,VA019,VL008,VT003,VS004,VC002
3467,VA022,VA000,VL009,VT007,VS000,VC005
3469,VA027,VA014,VL009,VT000,VS004,VC004
3472,VA013,VA005,VL009,VT002,VS000,VC008
3474,VA019,VA012,VL000,VT003,VS004,VC006
3480,VA013,VA015,VL008,VT000,VS002,VC011
3482,VA006,VA002,VL006,VT007,VS001,VC001
3494,VA028,VA004,VL014,VT006,VS003,VC003
3499,VA015,VA009,VL002,VT002,VS003,VC002
3501,VA029,VA016,VL003,VT002,VS003,VC002
3517,VA000,VA016,VL007,VT001,VS002,VC006
3520,VA028,VA006,VL013,VT006,VS002,VC010
3521,VA029,VA000,VL013,VT006,VS001,VC008
3522,VA018,VA003,VL007,VT001,VS003,VC010
3525,VA022,VA009,VL012,VT002,VS002,VC008
3526,VA011,VA017,VL010,VT004,VS004,VC008
3534,VA008,VA005,VL003,VT002,VS000,VC002
3535,VA018,VA009,VL010,VT002,VS003,VC002
3537,VA024,VA019,VL008,VT000,VS000,VC005
3540,VA028,VA002,VL013,VT004,VS004,VC000
3541,VA013,VA009,VL000,VT007,VS004,VC009
3543,VA020,VA003,VL003,VT006,VS003,VC003
3545,VA018,VA012,VL006,VT003,VS004,VC001
3552,VA018,VA019,VL007,VT002,VS000,VC002
3562,VA029,VA004,VL005,VT004,VS002,VC007
3563,VA001,VA006,VL001,VT002,VS002,VC010
3569,VA005,VA010,VL008,VT000,VS000,VC011
3571,VA025,VA006,VL005,VT001,VS001,VC006
3584,VA006,VA001,VL007,VT000,VS000,VC005
3602,VA014,VA016,VL013,VT003,VS003,VC004
3606,VA005,VA000,VL003,VT007,VS000,VC009
3609,VA000,VA009,VL001,VT007,VS003,VC009
3610,VA024,VA013,VL003,VT006,VS000,VC000
3623,VA003,VA006,VL001,VT004,VS001,VC003
3626,VA013,VA017,VL008,VT005,VS004,VC002
3627,VA020,VA011,VL003,VT006,VS000,VC001
3629,VA013,VA004,VL004,VT005,VS004,VC005
3631,VA011,VA007,VL002,VT004,VS004,VC009
3632,VA022,VA002,VL011,VT003,VS000,VC001
3643,VA016,VA004,VL004,VT002,VS002,VC001
3656,VA010,VA010,VL000,VT000,VS003,VC009
3661,VA014,VA008,VL001,VT005,VS001,VC010
3664,VA002,VA009,VL005,VT004,VS001,VC001
3669,VA002,VA006,VL009,VT007,VS001,VC011
3671,VA027,VA018,VL014,VT005,VS000,VC003
3675,VA015,VA015,VL001,VT005,VS001,VC000
3677,VA000,VA008,VL006,VT000,VS004,VC000
3678,VA021,VA010,VL002,VT001,VS001,VC008
3683,VA028,VA002,VL001,VT000,VS000,VC008
3698,VA005,VA004,VL003,VT005,VS004,VC003
3704,VA019,VA011,VL012,VT001,VS004,VC008
3706,VA029,VA000,VL001,VT005,VS001,VC010
3712,VA028,VA008,VL013,VT003,VS000,VC005
3713,VA029,VA010,VL013,VT000,VS002,VC010
3714,VA018,VA010,VL005,VT005,VS004,VC001
3716,VA001,VA007,VL000,VT005,VS001,VC008
3724,VA017,VA011,VL008,VT002,VS002,VC000
3732,VA008,VA003,VL011,VT000,VS001,VC000
3734,VA008,VA015,VL012,VT003,VS000,VC008
3745,VA020,VA001,VL007,VT002,VS003,VC006
3746,VA008,VA016,VL010,VT004,VS001,VC001
3762,VA012,VA014,VL012,VT000,VS003,VC002
3766,VA020,VA004,VL012,VT003,VS003,VC003
3779,VA020,VA017,VL000,VT004,VS001,VC009
3780,VA007,VA008,VL002,VT003,VS004,VC005
3795,VA016,VA015,VL011,VT005,VS002,VC005
3796,VA003,VA013,VL005,VT002,VS000,VC001
3800,VA020,VA015,VL003,VT006,VS001,VC000
3801,VA008,VA001,VL007,VT004,VS003,VC003
3806,VA018,VA018,VL000,VT002,VS003,VC004
3810,VA024,VA005,VL001,VT002,VS001,VC004
3822,VA001,VA005,VL009,VT003,VS004,VC011
3828,VA021,VA006,VL008,VT004,VS003,VC006
3831,VA022,VA016,VL004,VT001,VS003,VC000
3832,VA026,VA004,VL006,VT001,VS002,VC001
3837,VA022,VA011,VL004,VT004,VS004,VC010
3844,VA013,VA001,VL012,VT000,VS001,VC011
3845,VA020,VA002,VL000,VT001,VS000,VC009
3847,VA005,VA017,VL004,VT005,VS003,VC005
3856,VA010,VA007,VL014,VT000,VS004,VC002
3858,VA005,VA017,VL001,VT006,VS000,VC005
3860,VA029,VA006,VL014,VT006,VS004,VC011
3873,VA023,VA010,VL011,VT005,VS001,VC001
3874,VA027,VA006,VL007,VT006,VS002,VC002
3875,VA020,VA009,VL007,VT005,VS001,VC011
3890,VA007,VA005,VL002,VT006,VS001,VC003
3893,VA004,VA012,VL000,VT003,VS004,VC000
3895,VA020,VA009,VL008,VT003,VS003,VC011
3897,VA004,VA011,VL011,VT003,VS004,VC010
3898,VA011,VA001,VL011,VT005,VS000,VC006
3912,VA004,VA003,VL012,VT003,VS000,VC008
3915,VA026,VA009,VL004,VT005,VS000,VC003
3922,VA003,VA005,VL002,VT003,VS002,VC007
3928,VA029,VA015,VL004,VT004,VS004,VC008
3932,VA000,VA011,VL009,VT006,VS003,VC010
3934,VA001,VA018,VL002,VT002,VS004,VC006
3938,VA001,VA018,VL003,VT006,VS002,VC003
3943,VA011,VA010,VL001,VT001,VS003,VC002
3944,VA020,VA004,VL013,VT004,VS000,VC008
3946,VA028,VA000,VL011,VT003,VS002,VC007
3953,VA026,VA014,VL006,VT005,VS002,VC007
3958,VA001,VA012,VL005,VT005,VS004,VC010
3959,VA029,VA005,VL007,VT005,VS003,VC008
3966,VA007,VA010,VL000,VT004,VS003,VC002
3971,VA007,VA002,VL010,VT007,VS000,VC011
3974,VA012,VA017,VL003,VT007,VS004,VC004
3975,VA023,VA013,VL004,VT001,VS004,VC010
3978,VA012,VA012,VL002,VT004,VS003,VC005
3982,VA008,VA001,VL001,VT001,VS000,VC004
3989,VA017,VA001,VL008,VT002,VS003,VC003
3994,VA026,VA002,VL008,VT001,VS001,VC007
3998,VA008,VA015,VL014,VT003,VS004,VC001
4004,VA006,VA004,VL001,VT005,VS003,VC005
4006,VA019,VA001,VL000,VT006,VS000,VC004
4015,VA007,VA010,VL008,VT004,VS004,VC000
4018,VA024,VA010,VL001,VT000,VS002,VC011
4036,VA025,VA017,VL008,VT001,VS001,VC007
4039,VA004,VA007,VL008,VT005,VS001,VC009
4041,VA018,VA004,VL001,VT003,VS000,VC003
4046,VA016,VA013,VL005,VT000,VS004,VC011
4047,VA021,VA006,VL011,VT006,VS003,VC001
4048,VA027,VA015,VL000,VT006,VS004,VC003
4049,VA002,VA017,VL005,VT000,VS001,VC007
4054,VA011,VA019,VL011,VT000,VS001,VC000
4061,VA002,VA013,VL012,VT002,VS000,VC002
4064,VA019,VA016,VL007,VT004,VS004,VC002
4077,VA012,VA013,VL002,VT002,VS003,VC001
4082,VA029,VA017,VL011,VT000,VS002,VC004
4083,VA003,VA006,VL013,VT007,VS000,VC011
4093,VA021,VA012,VL009,VT006,VS000,VC004
4114,VA017,VA009,VL007,VT007,VS002,VC007
4120,VA019,VA000,VL006,VT002,VS001,VC009
4122,VA006,VA012,VL000,VT004,VS003,VC008
4132,VA015,VA002,VL006,VT007,VS001,VC005
4134,VA013,VA007,VL005,VT004,VS001,VC001
4135,VA027,VA008,VL004,VT005,VS004,VC005
4147,VA020,VA002,VL013,VT003,VS004,VC005
4149,VA025,VA007,VL005,VT000,VS002,VC010
4150,VA003,VA012,VL008,VT000,VS002,VC008
4151,VA018,VA006,VL013,VT002,VS003,VC008
4154,VA003,VA013,VL007,VT000,VS000,VC002
4156,VA018,VA010,VL001,VT006,VS002,VC002
4176,VA014,VA009,VL012,VT005,VS002,VC008
4177,VA017,VA000,VL002,VT004,VS004,VC007
4182,VA011,VA014,VL009,VT006,VS002,VC002
4184,VA007,VA005,VL006,VT007,VS001,VC008
4191,VA022,VA010,VL003,VT007,VS001,VC008
4208,VA026,VA005,VL001,VT006,VS002,VC005
4212,VA007,VA015,VL004,VT002,VS001,VC003
4224,VA026,VA000,VL010,VT001,VS004,VC007
4225,VA015,VA009,VL000,VT000,VS004,VC000
4227,VA027,VA001,VL012,VT005,VS002,VC011
4229,VA017,VA012,VL007,VT003,VS002,VC006
4231,VA012,VA013,VL014,VT004,VS001,VC001
4234,VA028,VA016,VL008,VT004,VS000,VC010
4245,VA004,VA006,VL003,VT000,VS002,VC007
4246,VA027,VA004,VL005,VT005,VS004,VC003
4255,VA000,VA000,VL012,VT002,VS003,VC000
4258,VA012,VA002,VL001,VT000,VS002,VC001
4267,VA006,VA012,VL012,VT005,VS001,VC005
4276,VA011,VA016,VL003,VT005,VS004,VC011
4278,VA023,VA001,VL000,VT007,VS003,VC005
4280,VA017,VA010,VL007,VT004,VS003,VC005
4283,VA001,VA010,VL001,VT005,VS001,VC011
4287,VA010,VA002,VL010,VT001,VS000,VC008
4291,VA029,VA014,VL004,VT001,VS002,VC000
4292,VA007,VA003,VL010,VT003,VS000,VC001
4295,VA012,VA012,VL009,VT006,VS000,VC002
4304,VA020,VA010,VL003,VT005,VS001,VC003
4316,VA004,VA014,VL006,VT007,VS002,VC011
4321,VA019,VA007,VL004,VT001,VS004,VC009
4322,VA004,VA000,VL014,VT007,VS004,VC003
4323,VA008,VA001,VL010,VT002,VS000,VC008
4330,VA027,VA014,VL002,VT001,VS004,VC010
4332,VA002,VA019,VL000,VT001,VS002,VC008
4334,VA014,VA000,VL004,VT001,VS000,VC010
4335,VA026,VA002,VL008,VT000,VS000,VC010
4339,VA028,VA017,VL008,VT005,VS000,VC005
4346,VA004,VA012,VL003,VT003,VS004,VC002
4347,VA014,VA006,VL007,VT006,VS001,VC008
4353,VA014,VA003,VL000,VT005,VS000,VC001
4356,VA021,VA005,VL006,VT000,VS001,VC006
4362,VA019,VA010,VL006,VT001,VS000,VC008
4366,VA000,VA016,VL008,VT002,VS002,VC003
4375,VA005,VA016,VL009,VT002,VS001,VC002
4376,VA017,VA004,VL000,VT007,VS004,VC001
4377,VA028,VA000,VL002,VT005,VS004,VC003
4379,VA014,VA009,VL003,VT005,VS003,VC004
4387,VA017,VA019,VL013,VT006,VS003,VC003
4389,VA013,VA008,VL002,VT000,VS000,VC001
4397,VA029,VA017,VL010,VT004,VS000,VC001
4402,VA020,VA014,VL003,VT003,VS003,VC002
4405,VA019,VA017,VL002,VT006,VS003,VC005
4410,VA018,VA007,VL002,VT006,VS000,VC002
4413,VA026,VA006,VL001,VT002,VS004,VC009
4414,VA026,VA006,VL009,VT003,VS001,VC009
4422,VA008,VA019,VL008,VT002,VS003,VC003
4423,VA014,VA009,VL004,VT004,VS002,VC001
4432,VA000,VA008,VL005,VT006,VS001,VC011
4434,VA028,VA011,VL014,VT003,VS002,VC000
4438,VA001,VA011,VL004,VT001,VS000,VC009
4441,VA017,VA014,VL002,VT001,VS003,VC010
4447,VA011,VA001,VL005,VT004,VS001,VC003
4460,VA024,VA013,VL010,VT002,VS002,VC008
4461,VA018,VA016,VL003,VT007,VS001,VC006
4464,VA012,VA011,VL006,VT007,VS000,VC011
4465,VA013,VA009,VL007,VT002,VS000,VC009
4467,VA009,VA003,VL012,VT002,VS000,VC000
4472,VA004,VA016,VL006,VT001,VS003,VC002
4475,VA000,VA015,VL006,VT005,VS000,VC005
4477,VA003,VA008,VL003,VT005,VS003,VC004
4478,VA012,VA006,VL006,VT001,VS002,VC006
4479,VA021,VA004,VL012,VT004,VS001,VC002
4494,VA003,VA001,VL008,VT002,VS002,VC005
4495,VA014,VA013,VL001,VT005,VS001,VC003
4511,VA011,VA004,VL007,VT003,VS000,VC011
4538,VA026,VA018,VL007,VT005,VS002,VC004
4539,VA014,VA005,VL013,VT002,VS004,VC007
4542,VA001,VA018,VL003,VT007,VS001,VC006
4543,VA007,VA014,VL013,VT002,VS000,VC000
4546,VA000,VA016,VL000,VT002,VS003,VC007
4561,VA014,VA018,VL008,VT003,VS002,VC000
4562,VA009,VA003,VL007,VT002,VS004,VC002
4563,VA023,VA006,VL014,VT004,VS001,VC009
4572,VA001,VA012,VL000,VT004,VS003,VC001
4574,VA021,VA010,VL009,VT004,VS001,VC005
4577,VA027,VA000,VL010,VT002,VS001,VC010
4580,VA016,VA002,VL007,VT006,VS002,VC004
4581,VA014,VA013,VL002,VT003,VS002,VC008
4582,VA014,VA007,VL014,VT003,VS003,VC011
4587,VA001,VA001,VL008,VT002,VS004,VC002
4588,VA014,VA005,VL007,VT000,VS004,VC007
4597,VA001,VA002,VL007,VT001,VS002,VC008
4604,VA000,VA013,VL009,VT003,VS004,VC009
4608,VA021,VA009,VL003,VT004,VS000,VC004
4611,VA025,VA014,VL007,VT004,VS002,VC010
4614,VA010,VA014,VL007,VT006,VS004,VC006
4620,VA008,VA002,VL012,VT003,VS003,VC007
4636,VA025,VA001,VL009,VT007,VS003,VC006
4637,VA007,VA005,VL005,VT002,VS000,VC006
4638,VA011,VA004,VL002,VT001,VS003,VC006
4646,VA011,VA018,VL010,VT000,VS004,VC001
4651,VA020,VA018,VL003,VT001,VS004,VC011
4653,VA023,VA019,VL006,VT006,VS000,VC000
4654,VA013,VA017,VL007,VT002,VS001,VC010
4657,VA010,VA018,VL002,VT001,VS004,VC011
4660,VA021,VA001,VL009,VT004,VS001,VC007
4665,VA006,VA007,VL007,VT002,VS000,VC003
4670,VA011,VA011,VL014,VT001,VS003,VC006
4677,VA023,VA014,VL013,VT000,VS004,VC000
4678,VA009,VA012,VL011,VT001,VS003,VC008
4680,VA027,VA016,VL002,VT000,VS004,VC005
4681,VA011,VA019,VL012,VT005,VS003,VC001
4685,VA028,VA005,VL000,VT000,VS001,VC006
4687,VA006,VA003,VL013,VT003,VS004,VC007
4695,VA010,VA014,VL014,VT003,VS003,VC008
4700,VA022,VA019,VL003,VT007,VS002,VC009
4702,VA000,VA009,VL003,VT007,VS001,VC006
4720,VA017,VA006,VL000,VT004,VS003,VC009
4722,VA027,VA004,VL001,VT005,VS003,VC003
4723,VA014,VA012,VL014,VT006,VS001,VC000
4731,VA003,VA014,VL004,VT000,VS002,VC003
4741,VA022,VA008,VL001,VT005,VS001,VC011
4750,VA016,VA012,VL000,VT004,VS001,VC010
4756,VA026,VA013,VL010,VT007,VS003,VC006
4760,VA013,VA005,VL003,VT007,VS000,VC010
4763,VA017,VA017,VL014,VT006,VS003,VC001
4773,VA025,VA016,VL003,VT002,VS000,VC010
4779,VA011,VA012,VL002,VT000,VS003,VC003
4794,VA002,VA007,VL013,VT003,VS001,VC004
4798,VA019,VA004,VL000,VT004,VS003,VC003
4814,VA005,VA014,VL006,VT004,VS001,VC008
4817,VA027,VA006,VL003,VT004,VS002,VC010
4825,VA020,VA004,VL005,VT005,VS002,VC007
4828,VA012,VA016,VL010,VT000,VS004,VC001
4844,VA026,VA012,VL014,VT005,VS004,VC005
4845,VA029,VA010,VL010,VT002,VS003,VC000
4846,VA021,VA016,VL003,VT000,VS003,VC003
4847,VA005,VA010,VL001,VT001,VS001,VC009
4848,VA007,VA007,VL013,VT000,VS003,VC010
4852,VA008,VA011,VL007,VT007,VS001,VC007
4857,VA029,VA015,VL000,VT005,VS000,VC008
4881,VA001,VA018,VL002,VT001,VS001,VC009
4886,VA029,VA014,VL002,VT002,VS003,VC008
4891,VA008,VA011,VL008,VT006,VS002,VC006
4900,VA029,VA006,VL014,VT002,VS001,VC005
4901,VA023,VA010,VL003,VT002,VS000,VC000
4904,VA023,VA006,VL003,VT002,VS004,VC003
4906,VA010,VA008,VL010,VT004,VS002,VC006
4913,VA005,VA007,VL009,VT005,VS004,VC000
4915,VA017,VA008,VL001,VT006,VS004,VC010
4922,VA005,VA011,VL013,VT007,VS001,VC002
4925,VA010,VA017,VL000,VT002,VS000,VC000
4932,VA026,VA008,VL000,VT001,VS001,VC003
4935,VA022,VA001,VL008,VT003,VS001,VC004
4936,VA007,VA010,VL004,VT006,VS004,VC011
4960,VA021,VA001,VL005,VT000,VS000,VC008
4962,VA029,VA006,VL003,VT004,VS001,VC001
4964,VA023,VA004,VL003,VT002,VS003,VC005
4971,VA006,VA011,VL013,VT007,VS001,VC003
4976,VA029,VA005,VL006,VT003,VS003,VC000
4982,VA023,VA004,VL002,VT006,VS003,VC009
4983,VA024,VA009,VL012,VT001,VS001,VC003
4984,VA026,VA013,VL005,VT007,VS000,VC001
4995,VA013,VA001,VL011,VT004,VS002,VC009
5005,VA013,VA003,VL008,VT005,VS001,VC008
5008,VA008,VA011,VL003,VT005,VS001,VC000
5014,VA020,VA019,VL010,VT007,VS004,VC007
5015,VA003,VA000,VL002,VT003,VS001,VC005
5019,VA020,VA017,VL008,VT006,VS003,VC004
5028,VA020,VA007,VL011,VT003,VS004,VC003
5031,VA022,VA015,VL011,VT002,VS001,VC010
5036,VA028,VA009,VL003,VT003,VS004,VC000
5037,VA018,VA013,VL008,VT003,VS001,VC003
5041,VA021,VA016,VL004,VT000,VS001,VC007
5050,VA025,VA016,VL006,VT004,VS004,VC000
5054,VA012,VA000,VL005,VT004,VS004,VC009
5060,VA027,VA017,VL011,VT005,VS002,VC002
5062,VA010,VA018,VL001,VT003,VS001,VC002
5067,VA021,VA005,VL003,VT001,VS003,VC004
5069,VA016,VA008,VL011,VT007,VS000,VC004
5071,VA012,VA000,VL012,VT006,VS000,VC011
5073,VA018,VA004,VL013,VT004,VS001,VC009
5078,VA012,VA016,VL007,VT000,VS002,VC000
5079,VA018,VA018,VL010,VT002,VS001,VC000
5082,VA002,VA013,VL008,VT004,VS003,VC003
5083,VA027,VA016,VL009,VT002,VS002,VC004
5096,VA002,VA015,VL006,VT006,VS004,VC002
5107,VA026,VA002,VL012,VT005,VS002,VC005
5111,VA009,VA019,VL001,VT000,VS002,VC007
5114,VA006,VA011,VL012,VT004,VS001,VC001
5119,VA009,VA015,VL002,VT004,VS001,VC002
5120,VA013,VA003,VL002,VT004,VS000,VC010
5122,VA008,VA017,VL003,VT003,VS001,VC000
5126,VA000,VA014,VL000,VT004,VS002,VC004
5135,VA014,VA012,VL011,VT006,VS004,VC005
5141,VA007,VA004,VL010,VT001,VS003,VC011
5146,VA012,VA000,VL000,VT001,VS003,VC010
5147,VA023,VA015,VL008,VT005,VS000,VC000
5148,VA026,VA004,VL002,VT002,VS000,VC011
5149,VA001,VA016,VL007,VT001,VS003,VC006
5153,VA029,VA019,VL014,VT006,VS002,VC009
5168,VA025,VA012,VL002,VT000,VS001,VC000
5185,VA020,VA004,VL009,VT003,VS003,VC007
5190,VA013,VA004,VL000,VT004,VS000,VC006
5193,VA027,VA009,VL012,VT004,VS000,VC010
5194,VA016,VA019,VL012,VT003,VS004,VC011
5199,VA003,VA001,VL006,VT000,VS000,VC005
5204,VA012,VA017,VL012,VT005,VS001,VC006
5206,VA026,VA012,VL010,VT000,VS003,VC005
5213,VA027,VA017,VL000,VT000,VS003,VC004
5214,VA025,VA013,VL000,VT005,VS004,VC000
5220,VA028,VA006,VL009,VT004,VS003,VC003
5223,VA023,VA000,VL010,VT007,VS003,VC003
5231,VA021,VA013,VL013,VT000,VS003,VC007
5246,VA005,VA014,VL010,VT004,VS003,VC005
