image_id,prop_0,prop_1,prop_2,prop_3,prop_4
4867,1,1,2,2,1
292,5,2,0,1,0
7888,2,2,0,1,0
7405,1,0,2,2,0
5595,3,0,0,0,0
2886,0,2,0,0,0
6454,4,3,2,1,0
2542,1,3,0,0,1
1765,3,3,0,1,1
6800,0,1,1,1,0
1877,5,4,1,1,0
1981,1,0,2,1,0
9729,3,3,2,0,0
9608,3,1,2,0,1
2685,2,3,0,0,1
8930,4,2,1,2,1
3458,5,4,2,1,1
4541,4,2,0,2,0
2178,4,4,0,1,0
4450,5,4,0,1,1
3859,5,3,0,2,1
7623,3,0,1,2,1
7654,1,0,0,0,1
4519,3,5,1,0,1
2517,3,0,2,0,1
4836,1,1,2,1,1
2885,3,1,2,2,0
7281,0,0,1,2,1
6255,5,0,2,0,1
4539,3,4,0,2,1
5639,3,3,1,0,0
9459,3,5,0,1,1
3481,3,4,2,1,0
1277,2,4,2,2,1
3146,4,2,1,0,0
8262,2,2,2,2,1
3205,1,4,0,2,0
9892,1,5,1,1,0
2742,0,5,0,1,0
6076,3,3,1,0,0
4047,4,2,1,0,0
5731,0,0,1,2,1
2945,4,3,2,1,0
5790,4,2,0,0,0
6794,1,1,0,0,1
6543,4,0,2,0,1
700,4,4,0,0,1
3574,3,5,2,1,0
7699,5,1,2,0,1
2515,5,3,1,1,0
3000,2,2,0,2,0
5820,5,4,0,1,1
8581,5,0,2,2,1
3684,5,1,2,2,1
2995,1,1,2,1,0
4252,1,0,0,1,1
3411,4,2,0,1,0
7962,1,2,2,1,1
6309,3,4,1,1,0
8611,3,0,0,1,0
5012,2,5,2,2,0
7750,4,0,2,0,1
5979,0,5,2,1,0
4048,3,4,2,0,1
4899,1,5,1,2,1
1318,4,5,1,1,0
9772,4,4,0,1,0
9137,5,4,2,2,0
7142,1,5,2,0,0
1897,1,5,0,2,0
7465,2,4,2,0,1
603,5,0,2,0,1
2846,4,2,2,0,1
8207,5,3,1,0,0
393,5,4,1,2,1
4436,5,5,2,2,0
9447,0,4,2,1,1
7234,4,5,2,1,0
5398,3,1,2,1,1
95,4,2,1,1,1
1662,4,4,1,0,0
8970,0,2,1,2,1
5130,2,0,2,1,0
1488,3,4,2,0,1
8316,3,3,1,1,0
2707,4,2,1,2,1
1595,2,1,2,1,0
9277,1,2,1,0,1
2377,3,4,0,0,0
5140,0,0,2,2,0
6147,3,3,0,2,0
8241,4,4,2,0,1
3948,1,4,1,0,1
3933,3,2,1,0,0
4797,5,3,1,0,1
4372,0,2,2,2,1
9862,1,0,0,2,1
8242,0,3,1,1,0
3448,0,3,2,0,1
2943,2,0,0,0,0
2465,1,2,2,2,1
8582,4,4,1,0,1
5506,5,2,0,0,0
2698,3,5,0,1,0
2447,0,1,1,2,1
19,3,3,1,2,1
2748,0,4,1,0,0
5399,1,2,1,1,1
8078,0,5,1,2,0
6871,2,0,0,1,0
4708,2,5,1,2,0
9476,3,3,1,1,1
809,1,5,0,1,1
7477,4,5,2,0,0
2273,3,3,2,1,0
1923,4,2,0,1,1
1470,0,0,2,2,0
7934,2,4,1,1,1
7407,1,4,1,2,1
2406,2,4,1,0,0
1142,0,5,2,1,0
1747,1,1,0,2,0
5709,0,3,2,0,1
4975,1,5,1,1,1
7300,5,2,0,0,1
8148,5,2,1,2,1
2833,0,2,2,0,1
3131,2,2,2,1,1
1310,3,1,0,0,0
8650,4,0,0,1,1
6774,0,2,1,1,0
6756,0,0,0,0,0
620,4,5,2,1,0
2701,0,2,1,0,0
2199,3,3,1,2,0
6196,4,4,1,0,0
8824,2,1,0,2,0
1046,4,0,2,1,0
5768,1,2,1,2,1
9947,4,0,1,2,1
9019,5,5,1,0,0
743,4,2,1,1,0
222,1,4,0,0,1
3149,1,5,0,1,1
625,0,1,0,2,1
9334,4,5,0,0,0
7566,3,4,1,1,1
4582,2,1,0,1,0
5711,3,3,2,0,1
3284,1,2,2,1,1
7585,3,5,0,1,0
9646,0,2,1,2,0
1530,0,1,1,0,1
9685,2,4,2,1,1
353,4,3,0,1,1
2474,0,2,2,0,1
8013,5,2,0,0,1
6475,1,4,1,1,0
6449,3,2,0,0,0
239,1,1,0,0,0
2625,1,2,2,2,1
9786,5,4,2,1,0
7198,1,5,1,1,0
7692,3,1,0,1,0
2997,5,0,0,1,1
6440,3,0,0,0,0
4562,5,0,1,1,0
8614,5,2,0,0,1
1479,1,1,2,1,1
1018,5,3,1,0,0
3094,0,3,2,1,0
6182,4,4,1,1,0
4960,4,1,1,1,0
8492,0,3,2,0,1
1103,4,1,2,1,0
6081,1,0,2,0,1
9525,5,4,1,2,1
5190,4,2,0,1,0
4181,4,0,2,1,0
4467,2,0,0,0,0
1626,1,3,0,2,1
6717,3,1,2,0,0
3798,3,2,2,2,1
3053,5,0,2,1,1
2867,5,0,0,2,1
1432,3,3,1,1,1
7983,1,2,0,0,0
9346,2,2,0,2,1
9419,4,4,2,2,0
4076,3,4,1,0,1
217,3,4,1,1,1
3555,2,3,2,1,1
7936,2,1,1,2,1
8421,4,5,0,0,1
1034,3,1,0,1,1
3773,2,4,1,2,1
4132,4,3,0,2,1
2335,4,0,0,1,0
6492,4,0,1,1,1
1482,2,3,0,0,1
906,2,3,2,2,1
6088,0,3,2,2,0
6466,3,3,1,0,1
5676,3,2,2,1,0
2770,2,1,2,2,1
1805,0,1,0,2,1
7374,5,1,0,2,1
2114,5,0,2,2,0
4534,1,5,2,1,1
2531,2,4,1,0,0
8525,2,2,2,0,0
3470,5,5,0,0,0
1402,1,4,2,0,0
852,5,3,0,2,0
3082,5,0,0,0,0
8024,5,4,1,2,0
7565,1,2,0,2,1
5529,5,2,2,2,1
7854,0,2,1,0,0
4932,2,2,1,2,1
5159,2,2,0,1,0
9715,1,3,0,0,1
3846,5,3,1,2,1
6483,0,3,0,2,0
747,1,2,0,2,0
3034,0,1,2,2,0
347,0,5,2,1,0
3351,1,4,2,0,0
2864,4,5,2,1,1
2167,3,5,0,0,1
6954,1,5,0,2,1
6209,1,4,2,2,0
2777,4,2,1,2,1
1441,5,4,2,1,1
5657,0,5,0,1,1
9657,0,4,0,0,1
3027,2,2,0,1,0
6117,4,0,2,1,0
2483,1,1,2,0,1
2882,3,2,2,0,0
5561,0,3,2,2,1
763,5,1,2,0,1
6481,1,5,0,0,1
1616,5,0,1,0,0
1222,5,3,2,1,1
8664,4,3,2,2,1
6221,0,3,2,1,1
1576,4,1,1,0,0
9391,4,4,0,0,0
6350,0,1,0,0,0
3782,1,5,0,1,1
4374,3,3,0,0,1
708,0,2,1,0,1
509,2,3,0,0,1
2954,3,0,0,1,1
7537,3,1,1,2,0
6338,2,3,1,2,0
8922,3,5,0,1,0
7063,2,3,2,2,0
7162,4,0,1,1,0
7371,3,3,1,1,0
6828,2,3,2,1,0
3615,3,3,2,1,1
4656,0,4,0,1,0
6975,1,4,0,2,0
4350,4,4,0,1,1
711,4,2,0,1,1
6478,2,1,2,2,1
9129,5,3,0,0,0
8204,0,5,0,1,0
9203,0,4,1,2,0
712,5,5,0,2,0
9112,4,3,1,1,1
1245,5,5,2,2,0
9785,3,4,2,2,1
6848,5,4,2,2,1
5133,2,4,1,2,1
715,0,2,2,0,1
3463,0,4,0,1,0
4394,2,3,1,1,0
4568,3,5,1,0,0
8803,1,5,2,2,0
8489,4,0,0,0,1
7701,5,4,1,2,0
212,2,4,2,0,0
9767,4,3,1,0,1
6838,5,3,0,1,0
1010,0,2,0,1,1
323,0,1,0,1,0
5396,1,2,0,0,1
5990,2,0,2,2,1
3172,0,0,0,0,1
334,0,4,1,0,0
8305,3,5,1,0,1
2210,0,2,0,2,0
4271,0,1,2,2,0
6740,2,5,1,0,0
233,0,0,1,2,1
5950,1,3,0,2,0
5737,1,1,1,1,0
7921,0,5,1,0,0
2348,1,3,2,1,0
2036,1,5,1,2,1
7484,1,1,0,2,0
6006,1,3,1,2,0
4553,4,1,2,2,0
8072,3,0,0,1,0
1458,0,1,1,2,1
3288,1,4,1,0,0
3064,1,1,0,0,1
9436,2,5,1,0,0
774,5,0,0,1,1
6832,3,4,2,0,0
871,4,2,0,1,1
8749,5,5,0,1,1
1263,4,0,2,1,1
4833,5,5,1,1,1
3894,5,0,1,1,0
6323,0,5,2,2,1
9212,4,1,2,0,0
7019,4,3,0,2,0
1220,0,0,0,1,0
1446,2,5,2,2,0
3184,3,1,2,2,1
408,2,1,2,2,0
4344,1,0,1,2,0
3021,3,5,0,0,0
2303,0,5,1,2,0
6271,0,2,1,1,0
8280,5,5,0,1,0
6641,4,4,0,2,1
6955,0,3,0,2,0
2109,4,3,2,2,0
5351,4,2,0,2,1
9683,4,5,0,2,1
8343,2,3,2,0,1
4549,4,0,0,1,1
1880,1,1,1,2,1
5945,4,3,0,0,0
1737,4,4,0,2,1
7793,1,2,2,0,1
5212,0,0,1,2,0
3208,1,1,0,2,0
7082,5,0,2,0,1
2055,3,5,0,1,0
1688,2,1,0,2,1
4779,0,5,2,0,0
7475,4,0,0,0,0
7876,4,4,1,0,0
6749,3,0,2,2,1
8555,1,2,0,2,1
8122,1,2,0,0,0
6990,2,4,2,1,1
8266,5,4,1,2,1
8539,2,3,0,0,1
3392,4,5,1,1,0
6325,3,2,2,2,0
3528,4,0,1,0,0
4604,4,3,0,0,1
7023,2,3,1,1,1
6321,4,5,2,0,0
745,2,0,2,1,1
710,3,5,2,0,0
379,4,1,1,0,0
8782,0,5,0,2,1
3011,2,2,2,0,0
8858,2,5,0,2,1
7152,1,0,0,1,1
8566,0,1,0,2,0
3497,5,3,1,1,0
3889,5,1,2,0,1
4484,0,3,2,0,0
4011,2,5,1,2,1
2619,0,1,1,0,1
6670,4,0,2,1,1
6512,2,0,2,0,1
3467,1,4,1,2,0
1313,3,1,2,0,1
8605,4,0,1,0,1
2069,4,5,1,0,0
2982,4,0,2,0,1
5914,3,0,2,1,1
9170,0,4,1,1,1
1285,4,4,2,1,0
8990,2,3,2,0,0
8429,4,5,1,2,0
1349,2,1,2,2,0
2611,3,3,0,1,1
9494,3,3,1,2,0
3668,2,5,2,2,1
2221,2,3,2,0,0
427,3,2,2,0,1
653,4,3,2,2,1
9913,2,4,1,0,0
3535,5,0,2,2,1
7736,5,3,2,0,0
3245,2,3,2,1,0
4740,2,0,2,2,1
9068,0,4,0,0,1
4099,2,1,2,2,0
4100,5,0,1,0,1
6959,3,5,2,2,1
611,5,5,2,1,0
4288,4,5,2,1,0
8570,2,2,1,0,1
9712,1,2,2,1,1
1543,5,5,2,2,0
9535,1,4,1,0,1
3853,0,1,1,2,0
554,1,1,1,0,1
6365,2,0,1,0,0
511,5,1,0,0,1
3206,2,5,1,0,0
8084,2,2,1,0,1
967,3,2,2,0,0
6043,2,0,0,2,1
6879,0,3,0,0,1
6775,4,4,2,0,0
3295,2,2,2,1,0
8701,5,4,2,0,0
3429,3,1,1,0,0
8870,5,1,1,0,0
6962,5,3,0,0,1
2088,3,1,1,2,1
8499,5,2,0,2,1
6162,2,0,2,0,0
3210,1,3,2,1,0
9200,2,5,0,0,1
6605,3,5,2,1,0
1109,5,5,2,1,0
5728,0,5,0,2,0
7829,0,5,1,2,1
1038,3,2,1,1,0
1194,0,1,2,0,1
4474,3,1,1,1,1
9874,3,3,1,0,1
2122,4,4,1,1,0
4982,3,2,2,1,0
8973,5,0,2,0,1
5700,2,0,2,0,1
934,0,4,2,1,1
6101,4,2,2,1,0
4689,3,2,1,2,1
394,4,5,2,2,1
4685,5,5,2,1,1
8776,3,1,2,1,1
9165,1,5,0,2,0
5980,2,0,0,0,1
9942,5,0,1,0,1
2191,5,3,2,0,0
1297,5,0,1,1,0
5044,1,3,2,1,1
1162,3,4,2,1,0
4254,5,4,2,1,0
6372,3,4,2,0,1
1527,2,0,2,1,1
4342,3,3,1,2,1
2030,1,5,1,2,0
3060,3,0,0,1,0
58,2,3,0,1,1
2405,2,0,0,2,1
5006,5,4,0,2,0
6157,1,1,0,0,0
7375,1,3,1,0,0
4506,5,5,1,1,1
5214,0,3,2,0,1
6029,2,5,0,0,1
1780,3,1,1,2,0
5447,1,0,0,2,1
4606,4,4,0,0,1
6914,1,3,0,1,1
676,0,1,1,1,0
3582,4,4,1,0,0
3653,2,1,2,2,0
7920,0,0,2,1,1
9499,0,4,1,1,0
2732,5,3,2,2,0
4787,5,3,2,2,0
2754,2,1,1,2,0
2337,0,5,1,1,0
3643,4,0,1,1,1
7737,5,2,2,0,1
5516,1,3,0,0,0
5246,4,4,0,2,0
866,2,4,0,2,0
4447,0,1,1,2,0
5071,3,0,0,2,0
4881,1,4,1,0,1
9510,0,3,1,2,0
3002,5,4,1,1,1
2225,0,4,1,0,1
9056,0,4,2,2,1
4826,5,5,2,0,1
7621,5,1,1,0,0
9689,4,2,1,0,1
5500,5,0,0,1,0
9700,5,2,1,2,0
8478,1,2,0,2,0
5502,5,0,2,1,1
1210,4,4,1,1,1
9083,4,3,0,0,0
2288,2,2,0,0,1
2183,1,0,2,0,1
2862,3,2,0,2,1
6861,1,2,0,2,1
2362,0,0,1,1,1
8463,0,3,0,1,0
6332,5,2,1,0,1
4064,1,5,2,2,1
9546,0,4,0,1,0
617,0,0,2,1,0
3281,3,5,2,0,0
5226,3,3,2,2,0
3397,4,5,0,1,1
3065,3,4,1,0,1
766,5,0,1,2,0
7078,0,4,2,1,1
5279,0,3,2,2,1
4149,3,2,0,1,1
1144,5,4,0,0,1
4248,3,3,1,2,0
4110,2,3,2,0,1
462,0,3,0,0,1
2932,1,0,2,0,0
4623,1,2,1,0,1
3813,4,0,1,1,1
6308,3,1,1,1,1
4341,5,3,0,2,1
5300,5,1,1,1,1
6804,3,0,0,2,1
3282,1,5,0,2,1
2574,3,5,1,0,0
7961,4,4,0,1,1
7879,4,5,1,1,0
828,4,5,0,0,1
6486,5,4,2,2,1
7599,4,0,0,2,1
2540,3,2,1,1,1
5746,0,2,0,2,0
8526,3,3,2,2,0
9566,1,5,0,1,1
3742,0,5,2,0,0
7498,3,2,2,2,0
3524,2,5,1,1,0
20,4,5,1,0,1
1915,2,2,0,0,0
6571,5,2,1,2,0
9018,5,4,0,0,0
2012,2,5,1,0,0
5405,4,5,0,2,0
1295,3,0,2,2,0
3745,0,5,1,2,0
591,2,4,1,0,0
1406,3,4,1,2,0
221,1,4,0,2,1
5617,2,5,0,2,0
6248,4,3,1,0,0
4418,0,5,0,1,1
858,4,3,0,1,0
1783,0,5,0,1,0
7259,4,0,1,0,1
6856,2,3,1,2,1
1954,3,0,1,1,0
1746,3,1,2,2,0
3132,0,2,0,0,1
8036,0,5,2,1,1
8850,1,4,2,2,1
994,4,1,2,1,1
6108,2,2,2,2,1
730,3,4,0,0,1
6974,0,3,2,2,1
6273,5,3,0,0,0
6751,0,0,0,2,0
3509,3,3,0,2,1
3533,2,1,2,2,0
2513,3,2,2,1,1
5436,2,3,0,0,0
3625,0,5,2,0,0
465,2,3,2,1,1
6755,2,2,0,0,1
6759,3,5,0,2,0
7991,3,2,2,1,1
157,2,4,2,1,1
3960,4,1,2,2,1
8832,1,4,2,2,0
5470,0,1,1,1,0
185,0,4,1,0,0
1002,5,0,2,1,0
9508,3,0,2,1,1
5623,4,3,1,1,1
400,2,3,2,0,0
6240,0,5,1,1,0
8940,4,2,0,1,0
9932,1,4,0,2,0
7342,3,0,1,0,0
9832,5,2,1,1,1
8466,0,3,2,1,1
8756,3,3,1,1,0
7958,0,2,2,1,0
1250,0,0,2,2,0
3143,3,0,2,0,1
7430,3,5,2,0,0
59,1,1,2,2,0
7855,2,0,2,1,1
1113,3,1,0,1,0
3057,0,2,0,0,1
9569,3,2,2,2,1
1328,3,0,0,1,0
4995,3,0,2,0,0
6682,2,3,1,2,1
2072,5,0,0,2,1
4793,4,2,0,0,0
6829,5,4,1,0,1
9629,2,2,0,2,0
8218,4,2,2,2,0
7567,0,1,1,0,0
5922,3,4,0,2,1
1550,0,0,1,2,1
1009,1,3,2,0,0
3755,4,2,0,2,1
8681,0,2,0,2,1
9342,5,2,2,0,1
8009,0,0,1,1,1
3860,0,5,0,0,1
3148,4,5,1,2,0
2519,3,0,0,0,0
3127,4,3,2,1,1
9084,1,1,2,0,1
5316,4,3,2,2,1
1195,3,3,0,0,0
9050,3,4,1,0,1
879,5,4,1,0,1
6989,4,4,1,0,0
2487,3,3,1,1,0
2840,0,3,2,0,0
4329,0,2,1,2,0
2930,3,5,2,0,0
6424,0,2,2,0,1
2485,3,4,2,1,0
5747,4,0,1,1,1
883,4,3,1,2,0
4914,5,3,0,1,0
6210,2,3,0,2,1
9578,1,0,0,2,1
211,2,4,1,0,1
2275,3,1,2,2,0
2328,1,5,2,2,0
4950,4,5,2,1,1
3319,3,4,2,0,1
9834,1,3,0,1,0
4607,2,0,2,2,0
1438,5,4,0,1,1
467,0,1,2,2,0
5466,3,5,1,1,1
3329,5,2,2,0,1
5828,0,5,2,2,0
8607,3,1,0,0,1
696,5,0,1,1,1
7267,3,1,0,0,0
9144,3,1,1,0,1
8180,5,2,2,0,0
9938,0,0,1,1,1
1314,2,3,1,0,0
2301,1,2,0,1,1
2039,2,5,0,0,0
7108,2,4,1,2,1
3666,4,1,0,2,1
914,2,3,0,2,0
12,3,2,2,1,1
8583,3,4,0,0,0
6427,2,4,1,2,0
1536,0,1,0,2,0
736,4,4,1,2,1
8201,2,2,2,0,0
8652,4,3,0,1,0
453,3,1,2,1,1
4345,4,0,1,1,1
927,0,2,2,1,0
6291,1,3,0,2,0
8281,4,2,1,1,0
8722,1,1,1,1,1
6473,2,5,0,1,0
37,1,2,1,2,1
5770,0,5,1,2,1
2554,4,4,1,1,1
7632,2,1,2,0,1
9998,4,4,0,2,0
6620,1,2,1,0,0
940,3,4,1,2,1
7398,3,4,0,0,0
6128,5,3,1,2,1
9829,1,1,2,0,0
2680,0,5,1,2,0
4354,3,0,2,0,0
3058,3,5,1,1,1
7880,1,5,1,2,0
738,3,0,0,1,0
538,2,0,2,0,1
3325,2,5,1,1,1
4239,1,1,0,1,0
1400,3,1,2,0,1
4046,3,1,1,2,0
5137,1,3,2,2,0
4229,2,1,2,0,1
4191,4,4,1,1,1
9142,3,1,1,1,0
5538,4,0,1,0,0
2692,2,5,1,1,1
5340,1,3,0,0,0
9917,0,5,0,0,0
7670,1,3,1,2,0
9173,2,2,2,1,1
1807,3,1,2,2,1
5111,0,2,1,2,0
3989,5,3,2,1,0
3455,5,3,2,1,1
2907,3,1,1,2,1
6651,2,5,2,0,1
8287,0,1,1,1,0
6244,5,4,2,0,1
2697,5,5,0,0,1
4016,3,5,1,2,1
4339,2,2,0,0,1
4645,5,1,2,2,0
7739,0,1,1,1,1
7091,2,3,2,1,1
4692,5,2,0,1,0
1739,0,1,0,2,1
5406,5,2,2,1,0
4588,3,4,2,2,0
3125,4,2,1,2,0
2157,3,1,1,0,1
5333,1,5,0,2,0
8636,2,3,2,1,0
1825,3,5,0,2,1
4230,0,1,0,2,0
3487,5,0,2,0,0
9053,3,4,2,2,0
9768,5,0,1,2,0
3647,0,4,2,1,0
5902,1,2,2,1,0
6385,5,3,0,2,1
5638,3,0,2,1,1
6423,4,0,1,1,0
7826,1,3,1,0,0
7743,2,2,0,2,0
3012,5,1,2,0,1
7671,5,0,1,1,0
9548,3,1,0,0,1
9977,1,3,2,2,0
3080,2,4,1,0,1
3520,1,4,0,0,1
4978,2,0,1,2,1
7619,1,2,2,1,1
4347,2,5,2,0,0
8440,0,3,2,1,1
1346,2,3,1,1,0
7087,3,2,1,0,1
8947,4,0,1,2,0
5651,4,5,0,0,1
8081,3,0,0,1,1
1791,3,1,1,2,0
7428,1,5,2,1,1
9579,2,2,1,1,1
9959,5,3,1,1,0
2270,2,3,2,2,1
9766,2,1,1,0,1
2955,2,3,2,0,0
3443,1,2,1,0,0
7735,3,2,0,0,0
833,3,1,2,2,0
6498,2,0,2,0,0
2991,4,2,2,2,1
7792,1,2,1,2,0
2150,4,4,2,0,1
4022,5,0,2,2,1
7614,5,4,1,2,1
6123,2,3,0,0,0
3338,1,0,0,0,1
4343,3,3,0,1,0
4463,0,5,1,2,0
2375,0,5,1,0,1
9043,0,1,0,2,1
5570,5,2,2,2,0
8598,1,3,0,1,0
8503,4,5,2,1,0
8879,3,4,0,0,1
1886,3,2,1,0,1
1197,1,0,1,2,0
6426,1,3,0,2,1
8910,3,1,1,2,0
2935,4,1,0,2,0
6341,5,2,1,0,1
1429,1,2,0,0,1
6306,0,3,1,2,0
3649,5,2,1,0,0
1937,3,0,0,0,1
5171,0,1,0,0,0
7763,4,3,0,2,0
6392,1,0,2,1,1
1153,4,4,2,2,1
6249,2,4,2,2,1
7036,1,1,1,1,1
4228,0,0,1,2,1
4974,2,4,0,1,0
6400,1,5,2,0,1
3639,3,2,1,1,1
3971,4,5,2,0,1
9593,3,5,1,2,0
3375,2,4,2,0,0
2486,0,3,0,1,0
6953,3,3,2,0,1
605,2,3,2,2,0
7443,0,2,1,0,0
5927,1,5,2,2,0
2453,2,1,1,0,1
3608,0,5,0,2,1
1483,1,1,2,1,1
4518,2,0,1,1,0
3037,2,2,2,0,1
9351,5,4,1,2,1
7691,3,1,2,2,1
4115,2,1,0,0,0
1426,0,2,1,2,0
496,3,1,2,0,1
3352,2,1,0,1,1
8793,1,1,1,1,0
758,4,0,1,2,1
837,4,1,1,1,1
4326,3,5,0,0,0
2127,2,3,0,0,0
1022,1,5,1,0,0
8761,4,1,1,2,1
5613,1,1,2,0,1
5580,0,3,0,1,0
1057,3,5,2,2,1
9541,0,4,0,2,0
6855,2,5,1,1,0
7348,1,5,1,1,1
9044,1,2,0,2,0
2128,5,1,1,0,0
2766,1,5,0,2,1
2108,2,1,0,0,1
3616,3,5,0,2,0
1544,4,3,2,1,0
6913,1,5,1,1,1
1718,4,5,1,0,0
7434,5,1,2,0,1
7364,5,4,1,1,0
6234,5,1,2,2,0
724,2,1,0,0,0
6672,4,0,0,0,1
8028,1,3,1,1,1
5491,4,0,1,2,0
1127,5,0,1,2,1
2956,1,3,1,1,0
5155,3,2,0,1,0
4816,1,0,1,2,1
6201,3,3,0,0,1
6223,4,1,1,0,0
8685,0,5,1,1,0
7113,4,5,2,1,1
5274,0,3,2,1,0
8535,3,3,1,2,1
3043,4,0,1,0,1
6911,1,4,2,1,0
149,5,4,0,2,1
7573,4,1,0,2,1
4205,3,1,2,2,1
5492,1,1,0,2,0
2689,1,1,0,0,1
4220,5,4,1,0,0
9101,3,3,1,0,0
841,3,1,0,1,1
8136,1,5,0,0,1
6437,0,1,1,2,1
9699,2,4,2,1,1
6199,3,4,1,1,0
2794,1,3,0,2,0
7625,3,2,2,2,1
8474,5,0,1,0,0
7889,0,1,0,0,1
6607,3,1,0,2,0
9194,1,3,2,1,0
8247,0,4,0,0,1
1392,1,3,2,2,0
1921,3,2,1,2,1
7018,1,4,2,1,0
3621,3,3,1,2,0
4848,3,2,1,1,0
2291,3,5,2,1,1
2133,2,3,1,2,0
550,0,2,2,2,0
1740,4,2,0,2,0
5289,4,2,2,0,0
1817,4,2,0,1,0
4698,2,0,2,2,0
5181,1,2,0,0,0
3018,5,5,0,2,0
17,0,0,0,1,0
1770,1,5,2,2,1
1888,1,4,1,1,1
2152,4,4,1,1,0
1642,5,1,0,2,1
7846,2,1,1,1,1
4193,1,1,2,2,0
9432,0,5,2,0,1
8898,5,2,1,2,1
533,1,4,1,1,0
132,4,0,1,1,1
7722,4,2,2,0,0
8458,1,2,1,2,0
964,3,3,1,1,0
8719,4,5,2,1,1
6412,2,3,1,2,0
8285,4,2,1,1,0
7853,4,4,0,2,0
1095,5,4,0,0,0
6929,0,4,0,2,0
9254,4,5,0,2,1
1561,1,4,1,2,0
1670,3,4,2,2,1
6087,1,4,0,1,0
6669,0,4,2,1,1
5933,4,5,1,0,0
8829,4,2,0,1,1
7945,2,0,1,2,0
3508,5,0,0,0,1
2002,4,3,2,0,0
5866,5,2,1,1,0
168,1,4,1,2,1
2588,1,4,1,0,0
5905,2,2,0,2,1
9529,2,4,2,1,1
6384,1,4,0,0,0
7824,5,2,0,1,0
9779,5,3,0,0,1
4629,3,3,2,1,0
8560,0,2,0,0,0
9291,1,0,0,2,1
6874,0,1,2,2,0
6521,0,3,2,1,1
8979,5,4,2,1,1
6647,4,3,0,1,1
9825,5,5,1,0,0
210,2,4,0,1,0
5278,3,1,0,0,1
1919,1,5,1,0,0
718,1,2,2,2,1
4868,0,2,2,0,0
7834,4,3,1,0,1
1298,1,4,1,0,0
9193,4,5,1,0,0
4617,4,0,0,1,1
3128,0,2,1,0,0
9795,5,5,1,1,0
3979,1,0,2,1,1
9924,5,4,2,0,1
8317,1,3,1,2,1
4393,5,2,0,2,0
1287,3,1,0,2,0
4355,2,2,0,0,1
7013,3,0,1,2,1
3885,1,5,1,1,1
5749,4,1,1,1,0
9169,1,2,1,0,0
2407,1,2,2,1,1
2013,2,0,2,0,1
5153,0,1,2,0,0
8551,3,3,0,2,0
4376,4,0,0,1,0
8822,3,2,1,0,0
4273,4,1,0,1,1
5825,1,1,1,2,1
6699,4,0,1,2,0
7243,3,5,1,2,1
449,3,3,0,0,1
2227,2,0,1,1,0
5756,0,3,2,0,0
810,2,1,0,0,0
4180,2,2,1,1,0
9000,3,3,1,0,0
5438,5,0,2,2,1
7533,0,1,0,0,0
6369,2,5,1,1,0
8416,5,3,2,1,1
1477,2,1,2,2,1
1790,2,0,1,0,1
2008,4,0,1,2,0
682,4,0,1,0,1
2816,0,1,2,1,0
9431,0,2,0,1,0
3774,5,0,2,0,0
6495,0,0,0,2,1
8878,5,5,2,2,1
7361,3,2,1,1,1
8366,3,3,1,0,0
7474,4,3,0,0,0
46,5,0,0,2,0
30,3,2,0,0,1
8250,1,1,1,1,0
6935,3,3,0,1,1
1468,2,5,2,2,1
1665,2,3,2,2,0
1416,4,4,2,0,0
6480,0,4,1,0,1
4852,5,0,2,2,0
2470,3,5,1,2,0
4373,0,0,1,2,1
8524,2,1,0,0,0
429,1,3,2,2,0
5244,2,0,2,1,1
2119,4,0,0,2,1
385,2,4,0,1,1
1945,1,3,2,1,0
4224,5,4,2,2,1
473,4,3,1,0,1
2129,2,3,2,2,1
6556,3,2,1,2,0
6998,2,3,1,2,0
1055,4,1,0,2,0
3274,1,5,0,1,0
4961,2,3,1,1,1
5363,0,4,1,0,0
5816,1,5,2,1,0
811,0,4,2,0,1
4573,1,2,1,2,0
6137,4,3,1,2,0
2388,4,5,2,0,1
9648,0,4,2,0,0
6225,2,4,1,2,1
111,2,2,1,0,0
8909,3,2,0,0,1
1745,4,4,0,0,0
7851,0,3,0,1,0
1452,2,4,1,2,0
319,5,3,1,2,0
8593,5,3,0,0,1
3333,5,4,2,1,0
1922,1,0,1,1,1
5865,4,3,2,1,1
9528,2,1,1,2,1
3685,5,2,1,1,0
4275,5,2,1,0,0
4889,1,5,0,2,0
5225,0,3,0,1,1
7472,3,2,0,2,1
3605,4,2,2,0,0
1052,4,5,0,0,0
4156,3,2,2,1,0
9676,3,3,0,2,1
99,1,5,2,1,0
7508,5,4,1,2,1
1456,3,0,0,0,1
7688,2,4,0,2,1
4004,4,0,1,0,0
6866,4,2,2,1,0
4509,2,2,0,2,1
3299,1,4,0,1,0
3799,5,4,1,1,0
4281,2,1,0,0,0
9051,5,0,1,0,1
6462,2,5,0,0,0
7912,5,4,1,0,1
1414,5,2,2,0,0
540,5,3,2,0,1
5815,4,0,0,1,0
8199,4,5,2,0,0
3680,1,1,1,2,1
754,2,0,2,0,0
4196,3,2,2,2,0
2650,4,2,1,0,1
4522,0,0,1,1,1
9519,4,0,1,0,1
3118,2,1,0,0,0
3728,0,0,2,0,0
3886,4,5,1,1,1
7107,2,3,2,0,0
8068,0,5,2,2,0
7325,2,5,2,0,0
8483,4,3,2,2,0
8767,2,5,0,0,0
